400.03	92.374
400.30	91.438
400.56	90.024
400.82	91.708
401.09	88.870
401.35	91.834
401.61	90.194
401.88	91.929
402.14	91.354
402.41	91.617
402.67	90.577
402.93	91.057
403.20	89.956
403.46	91.760
403.72	94.148
403.99	89.697
404.25	89.211
404.51	90.177
404.78	88.562
405.04	90.249
405.30	91.023
405.57	91.505
405.83	92.661
406.09	92.079
406.36	93.243
406.62	91.394
406.88	91.488
407.15	91.811
407.41	92.081
407.67	92.257
407.94	90.865
408.20	90.701
408.46	89.960
408.73	90.778
408.99	91.577
409.25	92.337
409.51	91.127
409.78	90.998
410.04	91.429
410.30	91.567
410.57	92.331
410.83	92.514
411.09	91.516
411.36	92.403
411.62	91.660
411.88	91.681
412.15	90.369
412.41	91.083
412.67	89.778
412.94	89.900
413.20	89.349
413.46	90.701
413.72	89.795
413.99	89.657
414.25	91.022
414.51	90.917
414.78	89.854
415.04	88.505
415.30	87.552
415.57	86.652
415.83	86.790
416.09	85.989
416.35	86.114
416.62	85.810
416.88	85.894
417.14	84.658
417.41	83.508
417.67	83.140
417.93	84.369
418.20	84.012
418.46	82.978
418.72	82.700
418.98	83.341
419.25	82.533
419.51	82.001
419.77	83.155
420.04	82.590
420.30	83.952
420.56	82.349
420.82	82.460
421.09	80.837
421.35	80.735
421.61	80.047
421.87	79.918
422.14	78.365
422.40	79.057
422.66	78.619
422.93	77.921
423.19	79.067
423.45	78.570
423.71	78.607
423.98	78.249
424.24	78.569
424.50	78.386
424.76	78.407
425.03	78.402
425.29	78.469
425.55	76.949
425.82	76.034
426.08	74.537
426.34	72.127
426.60	69.330
426.87	66.270
427.13	63.902
427.39	59.703
427.65	54.448
427.92	48.805
428.18	43.493
428.44	38.676
428.70	34.484
428.97	30.997
429.23	28.769
429.49	26.059
429.75	26.121
430.02	25.650
430.28	26.715
430.54	27.824
430.80	29.125
431.07	30.833
431.33	31.221
431.59	32.549
431.85	33.308
432.12	33.603
432.38	34.117
432.64	33.749
432.90	33.742
433.17	32.870
433.43	32.592
433.69	32.117
433.95	31.485
434.21	30.858
434.48	29.465
434.74	28.071
435.00	26.984
435.26	26.409
435.53	24.794
435.79	23.228
436.05	22.839
436.31	20.370
436.58	19.252
436.84	18.525
437.10	17.032
437.36	16.367
437.62	15.812
437.89	14.418
438.15	13.290
438.41	13.267
438.67	12.475
438.94	11.485
439.20	10.837
439.46	10.630
439.72	9.738
439.98	9.902
440.25	9.260
440.51	8.650
440.77	8.677
441.03	8.453
441.29	8.245
441.56	8.171
441.82	8.171
442.08	7.430
442.34	7.769
442.60	7.461
442.87	7.718
443.13	7.611
443.39	8.147
443.65	7.723
443.91	7.878
444.18	8.165
444.44	7.905
444.70	8.050
444.96	7.770
445.22	7.330
445.49	7.663
445.75	7.329
446.01	7.580
446.27	7.693
446.53	8.139
446.80	8.165
447.06	8.085
447.32	7.986
447.58	8.166
447.84	8.607
448.11	8.721
448.37	9.105
448.63	9.388
448.89	9.619
449.15	10.164
449.41	10.454
449.68	10.864
449.94	10.868
450.20	11.330
450.46	11.851
450.72	12.196
450.99	12.630
451.25	13.231
451.51	13.496
451.77	14.147
452.03	14.293
452.29	14.337
452.56	15.156
452.82	15.163
453.08	15.659
453.34	16.384
453.60	15.856
453.86	16.759
454.13	17.137
454.39	16.532
454.65	16.476
454.91	16.538
455.17	16.718
455.43	16.743
455.70	16.777
455.96	16.660
456.22	16.629
456.48	16.723
456.74	16.833
457.00	16.375
457.26	15.820
457.53	15.666
457.79	15.887
458.05	15.589
458.31	15.325
458.57	15.097
458.83	15.042
459.10	14.812
459.36	14.396
459.62	13.758
459.88	14.249
460.14	14.229
460.40	14.065
460.66	13.896
460.93	13.718
461.19	13.620
461.45	13.374
461.71	13.345
461.97	12.922
462.23	12.606
462.49	12.440
462.76	12.552
463.02	12.386
463.28	12.563
463.54	12.231
463.80	12.060
464.06	12.314
464.32	12.093
464.58	11.950
464.85	12.003
465.11	11.651
465.37	11.766
465.63	11.670
465.89	11.372
466.15	11.466
466.41	10.867
466.67	10.817
466.94	10.597
467.20	10.479
467.46	10.676
467.72	10.111
467.98	9.898
468.24	9.774
468.50	9.305
468.76	9.019
469.02	9.075
469.29	8.610
469.55	8.300
469.81	8.147
470.07	7.969
470.33	7.580
470.59	7.441
470.85	7.542
471.11	7.484
471.37	7.167
471.64	7.236
471.90	7.155
472.16	7.505
472.42	7.277
472.68	7.615
472.94	7.568
473.20	8.178
473.46	8.567
473.72	8.774
473.98	9.222
474.25	9.285
474.51	9.828
474.77	10.117
475.03	10.246
475.29	10.679
475.55	10.889
475.81	11.216
476.07	11.537
476.33	11.914
476.59	12.268
476.85	12.796
477.12	12.992
477.38	13.556
